defensiveZoneFaceoffLosses,defensiveZoneFaceoffWins,defensiveZoneFaceoffs,evFaceoffs,evFaceoffsLost,evFaceoffsWon,faceoffWinPct,gameDate,gameId,gamesPlayed,homeRoad,lastName,neutralZoneFaceoffLosses,neutralZoneFaceoffWins,neutralZoneFaceoffs,offensiveZoneFaceoffLosses,offensiveZoneFaceoffWins,offensiveZoneFaceoffs,opponentTeamAbbrev,playerId,positionCode,ppFaceoffs,ppFaceoffsLost,ppFaceoffsWon,shFaceoffs,shFaceoffsLost,shFaceoffsWon,skaterFullName,teamAbbrev,totalFaceoffLosses,totalFaceoffWins,totalFaceoffs,game_type
1.0,1.0,2.0,10,5,5,0.54545,2012-03-22,2011021109,1,R,Bergeron,2.0,3.0,5.0,2.0,2.0,4.0,SJS,8470638,C,1,0,1,0,0,0,Patrice Bergeron,BOS,5,6,11,2
3.0,3.0,6.0,15,8,7,0.4,2012-02-24,2011020912,1,R,Bergeron,5.0,1.0,6.0,4.0,4.0,8.0,BUF,8470638,C,5,4,1,0,0,0,Patrice Bergeron,BOS,12,8,20,2
1.0,5.0,6.0,18,8,10,0.61904,2012-01-24,2011020725,1,R,Bergeron,3.0,1.0,4.0,4.0,7.0,11.0,WSH,8470638,C,1,0,1,2,0,2,Patrice Bergeron,BOS,8,13,21,2
1.0,4.0,5.0,15,3,12,0.8,2012-03-01,2011020950,1,H,Bergeron,2.0,5.0,7.0,1.0,7.0,8.0,NJD,8470638,C,3,1,2,2,0,2,Patrice Bergeron,BOS,4,16,20,2
3.0,0.0,3.0,15,5,10,0.55555,2011-12-08,2011020405,1,H,Bergeron,1.0,4.0,5.0,4.0,6.0,10.0,FLA,8470638,C,2,2,0,1,1,0,Patrice Bergeron,BOS,8,10,18,2
3.0,1.0,4.0,8,4,4,0.42857,2011-12-10,2011020427,1,R,Bergeron,3.0,3.0,6.0,2.0,2.0,4.0,CBJ,8470638,C,4,2,2,2,2,0,Patrice Bergeron,BOS,8,6,14,2
6.0,5.0,11.0,10,6,4,0.47619,2011-10-20,2011020080,1,H,Bergeron,3.0,2.0,5.0,2.0,3.0,5.0,TOR,8470638,C,3,1,2,8,4,4,Patrice Bergeron,BOS,11,10,21,2
0.0,4.0,4.0,21,8,13,0.65384,2012-03-03,2011020965,1,H,Bergeron,4.0,4.0,8.0,5.0,9.0,14.0,NYI,8470638,C,3,1,2,2,0,2,Patrice Bergeron,BOS,9,17,26,2
2.0,0.0,2.0,11,6,5,0.33333,2012-01-12,2011020631,1,H,Bergeron,4.0,4.0,8.0,4.0,1.0,5.0,MTL,8470638,C,4,4,0,0,0,0,Patrice Bergeron,BOS,10,5,15,2
1.0,7.0,8.0,15,0,15,0.89473,2012-04-01,2011021182,1,R,Bergeron,0.0,6.0,6.0,1.0,4.0,5.0,NYR,8470638,C,2,1,1,2,1,1,Patrice Bergeron,BOS,2,17,19,2
0.0,3.0,3.0,18,7,11,0.61111,2012-01-14,2011020652,1,R,Bergeron,5.0,4.0,9.0,2.0,4.0,6.0,CAR,8470638,C,0,0,0,0,0,0,Patrice Bergeron,BOS,7,11,18,2
6.0,6.0,12.0,20,8,12,0.53333,2012-01-22,2011020713,1,R,Bergeron,4.0,5.0,9.0,4.0,5.0,9.0,PHI,8470638,C,4,2,2,6,4,2,Patrice Bergeron,BOS,14,16,30,2
3.0,3.0,6.0,13,8,5,0.33333,2011-11-21,2011020294,1,R,Bergeron,4.0,1.0,5.0,5.0,2.0,7.0,MTL,8470638,C,1,1,0,4,3,1,Patrice Bergeron,BOS,12,6,18,2
4.0,7.0,11.0,12,3,9,0.6,2011-12-17,2011020466,1,R,Bergeron,1.0,2.0,3.0,3.0,3.0,6.0,PHI,8470638,C,2,1,1,6,4,2,Patrice Bergeron,BOS,8,12,20,2
4.0,3.0,7.0,15,8,7,0.5,2012-04-03,2011021189,1,H,Bergeron,4.0,5.0,9.0,2.0,2.0,4.0,PIT,8470638,C,1,0,1,4,2,2,Patrice Bergeron,BOS,10,10,20,2
4.0,4.0,8.0,15,9,6,0.5,2011-10-27,2011020125,1,H,Bergeron,1.0,3.0,4.0,7.0,5.0,12.0,MTL,8470638,C,4,2,2,5,1,4,Patrice Bergeron,BOS,12,12,24,2
3.0,3.0,6.0,11,4,7,0.58823,2012-01-21,2011020699,1,H,Bergeron,1.0,2.0,3.0,3.0,5.0,8.0,NYR,8470638,C,3,1,2,3,2,1,Patrice Bergeron,BOS,7,10,17,2
4.0,0.0,4.0,18,10,8,0.42857,2012-02-17,2011020863,1,R,Bergeron,1.0,5.0,6.0,7.0,4.0,11.0,WPG,8470638,C,1,0,1,2,2,0,Patrice Bergeron,BOS,12,9,21,2
3.0,9.0,12.0,27,8,19,0.72727,2011-11-15,2011020247,1,H,Bergeron,3.0,6.0,9.0,3.0,9.0,12.0,NJD,8470638,C,0,0,0,6,1,5,Patrice Bergeron,BOS,9,24,33,2
2.0,9.0,11.0,17,3,14,0.8,2011-11-12,2011020229,1,H,Bergeron,1.0,5.0,6.0,1.0,2.0,3.0,BUF,8470638,C,0,0,0,3,1,2,Patrice Bergeron,BOS,4,16,20,2
2.0,8.0,10.0,23,5,18,0.74074,2012-03-08,2011020998,1,H,Bergeron,3.0,7.0,10.0,2.0,5.0,7.0,BUF,8470638,C,2,1,1,2,1,1,Patrice Bergeron,BOS,7,20,27,2
3.0,6.0,9.0,24,7,17,0.54838,2012-01-17,2011020677,1,R,Bergeron,5.0,6.0,11.0,6.0,5.0,11.0,TBL,8470638,C,2,2,0,5,5,0,Patrice Bergeron,BOS,14,17,31,2
4.0,5.0,9.0,13,2,11,0.70588,2012-03-17,2011021065,1,H,Bergeron,0.0,2.0,2.0,1.0,5.0,6.0,PHI,8470638,C,1,1,0,3,2,1,Patrice Bergeron,BOS,5,12,17,2
1.0,2.0,3.0,11,2,9,0.83333,2011-12-23,2011020508,1,H,Bergeron,1.0,4.0,5.0,0.0,4.0,4.0,FLA,8470638,C,0,0,0,1,0,1,Patrice Bergeron,BOS,2,10,12,2
7.0,5.0,12.0,17,9,8,0.5,2012-03-24,2011021117,1,R,Bergeron,3.0,3.0,6.0,1.0,3.0,4.0,LAK,8470638,C,1,1,0,4,1,3,Patrice Bergeron,BOS,11,11,22,2
2.0,5.0,7.0,22,6,16,0.72,2012-03-29,2011021154,1,H,Bergeron,2.0,8.0,10.0,3.0,5.0,8.0,WSH,8470638,C,2,1,1,1,0,1,Patrice Bergeron,BOS,7,18,25,2
1.0,3.0,4.0,14,3,11,0.68421,2012-02-04,2011020767,1,H,Bergeron,2.0,7.0,9.0,3.0,3.0,6.0,PIT,8470638,C,1,1,0,4,2,2,Patrice Bergeron,BOS,6,13,19,2
4.0,6.0,10.0,15,7,8,0.52631,2011-11-25,2011020313,1,H,Bergeron,1.0,2.0,3.0,4.0,2.0,6.0,DET,8470638,C,0,0,0,4,2,2,Patrice Bergeron,BOS,9,10,19,2
3.0,6.0,9.0,21,6,15,0.74074,2012-03-13,2011021040,1,R,Bergeron,1.0,5.0,6.0,3.0,9.0,12.0,TBL,8470638,C,4,0,4,2,1,1,Patrice Bergeron,BOS,7,20,27,2
7.0,7.0,14.0,18,10,8,0.51612,2011-12-05,2011020388,1,R,Bergeron,5.0,4.0,9.0,3.0,5.0,8.0,PIT,8470638,C,6,1,5,7,4,3,Patrice Bergeron,BOS,15,16,31,2
6.0,7.0,13.0,13,5,8,0.54838,2011-10-18,2011020069,1,H,Bergeron,3.0,4.0,7.0,5.0,6.0,11.0,CAR,8470638,C,8,4,4,10,5,5,Patrice Bergeron,BOS,14,17,31,2
0.0,6.0,6.0,20,4,16,0.81818,2012-02-08,2011020797,1,R,Bergeron,2.0,8.0,10.0,2.0,4.0,6.0,BUF,8470638,C,1,0,1,1,0,1,Patrice Bergeron,BOS,4,18,22,2
2.0,4.0,6.0,13,2,11,0.7647,2012-01-05,2011020584,1,H,Bergeron,0.0,6.0,6.0,2.0,3.0,5.0,CGY,8470638,C,1,1,0,3,1,2,Patrice Bergeron,BOS,4,13,17,2
5.0,4.0,9.0,19,7,12,0.53571,2012-02-28,2011020937,1,H,Bergeron,4.0,5.0,9.0,4.0,6.0,10.0,OTT,8470638,C,5,2,3,4,4,0,Patrice Bergeron,BOS,13,15,28,2
4.0,2.0,6.0,5,2,3,0.44444,2012-03-11,2011021032,1,R,Bergeron,1.0,1.0,2.0,0.0,1.0,1.0,PIT,8470638,C,1,0,1,3,3,0,Patrice Bergeron,BOS,5,4,9,2
5.0,4.0,9.0,8,3,5,0.52,2012-01-07,2011020598,1,H,Bergeron,4.0,4.0,8.0,3.0,5.0,8.0,VAN,8470638,C,6,3,3,11,6,5,Patrice Bergeron,BOS,12,13,25,2
1.0,6.0,7.0,13,6,7,0.5625,2011-11-07,2011020200,1,H,Bergeron,4.0,2.0,6.0,2.0,1.0,3.0,NYI,8470638,C,1,1,0,2,0,2,Patrice Bergeron,BOS,7,9,16,2
2.0,5.0,7.0,14,6,8,0.55555,2011-10-10,2011020025,1,H,Bergeron,3.0,0.0,3.0,3.0,5.0,8.0,COL,8470638,C,1,1,0,3,1,2,Patrice Bergeron,BOS,8,10,18,2
3.0,5.0,8.0,18,6,12,0.6,2011-12-28,2011020540,1,R,Bergeron,1.0,5.0,6.0,4.0,2.0,6.0,PHX,8470638,C,0,0,0,2,2,0,Patrice Bergeron,BOS,8,12,20,2
3.0,2.0,5.0,13,5,8,0.57142,2011-11-19,2011020279,1,R,Bergeron,0.0,4.0,4.0,3.0,2.0,5.0,NYI,8470638,C,1,1,0,0,0,0,Patrice Bergeron,BOS,6,8,14,2
1.0,3.0,4.0,13,4,9,0.8,2012-03-27,2011021140,1,H,Bergeron,2.0,7.0,9.0,2.0,10.0,12.0,TBL,8470638,C,7,0,7,5,1,4,Patrice Bergeron,BOS,5,20,25,2
6.0,1.0,7.0,21,14,7,0.375,2012-01-31,2011020736,1,H,Bergeron,6.0,2.0,8.0,3.0,6.0,9.0,OTT,8470638,C,3,1,2,0,0,0,Patrice Bergeron,BOS,15,9,24,2
5.0,5.0,10.0,19,10,9,0.5,2011-10-29,2011020143,1,R,Bergeron,4.0,1.0,5.0,2.0,5.0,7.0,MTL,8470638,C,1,0,1,2,1,1,Patrice Bergeron,BOS,11,11,22,2
2.0,6.0,8.0,16,4,12,0.68421,2011-12-13,2011020436,1,H,Bergeron,0.0,5.0,5.0,4.0,2.0,6.0,LAK,8470638,C,1,1,0,2,1,1,Patrice Bergeron,BOS,6,13,19,2
6.0,4.0,10.0,18,9,9,0.45,2012-01-19,2011020686,1,R,Bergeron,2.0,4.0,6.0,3.0,1.0,4.0,NJD,8470638,C,1,1,0,1,1,0,Patrice Bergeron,BOS,11,9,20,2
5.0,4.0,9.0,14,9,5,0.44444,2011-11-30,2011020353,1,R,Bergeron,3.0,2.0,5.0,2.0,2.0,4.0,TOR,8470638,C,2,1,1,2,0,2,Patrice Bergeron,BOS,10,8,18,2
1.0,1.0,2.0,5,2,3,0.5,2012-01-04,2011020581,1,R,Bergeron,2.0,1.0,3.0,0.0,1.0,1.0,NJD,8470638,C,1,1,0,0,0,0,Patrice Bergeron,BOS,3,3,6,2
1.0,6.0,7.0,12,6,6,0.58823,2012-03-06,2011020984,1,R,Bergeron,2.0,3.0,5.0,4.0,1.0,5.0,TOR,8470638,C,2,1,1,3,0,3,Patrice Bergeron,BOS,7,10,17,2
2.0,5.0,7.0,14,6,8,0.6,2012-02-22,2011020897,1,R,Bergeron,2.0,3.0,5.0,2.0,1.0,3.0,STL,8470638,C,0,0,0,1,0,1,Patrice Bergeron,BOS,6,9,15,2
5.0,2.0,7.0,17,6,11,0.57142,2012-01-10,2011020616,1,H,Bergeron,2.0,3.0,5.0,2.0,7.0,9.0,WPG,8470638,C,1,0,1,3,3,0,Patrice Bergeron,BOS,9,12,21,2
1.0,6.0,7.0,18,7,11,0.6,2012-02-11,2011020816,1,H,Bergeron,3.0,4.0,7.0,6.0,5.0,11.0,NSH,8470638,C,5,3,2,2,0,2,Patrice Bergeron,BOS,10,15,25,2
0.0,0.0,0.0,6,3,3,0.42857,2012-03-19,2011021082,1,H,Bergeron,1.0,0.0,1.0,3.0,3.0,6.0,TOR,8470638,C,1,1,0,0,0,0,Patrice Bergeron,BOS,4,3,7,2
3.0,3.0,6.0,21,8,13,0.56521,2012-03-15,2011021057,1,R,Bergeron,4.0,7.0,11.0,3.0,3.0,6.0,FLA,8470638,C,0,0,0,2,2,0,Patrice Bergeron,BOS,10,13,23,2
2.0,4.0,6.0,8,0,8,0.83333,2011-10-06,2011020001,1,H,Bergeron,0.0,3.0,3.0,0.0,3.0,3.0,PHI,8470638,C,1,1,0,3,1,2,Patrice Bergeron,BOS,2,10,12,2
0.0,1.0,1.0,1,0,1,1.0,2012-04-25,2011030127,1,H,Bergeron,0.0,0.0,0.0,0.0,0.0,0.0,WSH,8470638,C,0,0,0,0,0,0,Patrice Bergeron,BOS,0,1,1,3
0.0,1.0,1.0,1,0,1,1.0,2012-04-22,2011030126,1,R,Bergeron,0.0,0.0,0.0,0.0,0.0,0.0,WSH,8470638,C,0,0,0,0,0,0,Patrice Bergeron,BOS,0,1,1,3
4.0,4.0,8.0,23,11,12,0.53846,2012-04-19,2011030124,1,R,Bergeron,3.0,3.0,6.0,5.0,7.0,12.0,WSH,8470638,C,1,0,1,2,1,1,Patrice Bergeron,BOS,12,14,26,3
2.0,4.0,6.0,21,6,15,0.72,2012-04-12,2011030121,1,H,Bergeron,3.0,9.0,12.0,2.0,5.0,7.0,WSH,8470638,C,4,1,3,0,0,0,Patrice Bergeron,BOS,7,18,25,3
6.0,8.0,14.0,24,11,13,0.5,2012-04-16,2011030123,1,R,Bergeron,4.0,4.0,8.0,5.0,3.0,8.0,WSH,8470638,C,3,2,1,3,2,1,Patrice Bergeron,BOS,15,15,30,3
4.0,7.0,11.0,21,7,14,0.58333,2012-04-14,2011030122,1,H,Bergeron,3.0,1.0,4.0,3.0,6.0,9.0,WSH,8470638,C,1,1,0,2,2,0,Patrice Bergeron,BOS,10,14,24,3
1.0,4.0,5.0,13,4,9,0.625,2012-04-21,2011030125,1,H,Bergeron,1.0,3.0,4.0,4.0,3.0,7.0,WSH,8470638,C,2,1,1,1,1,0,Patrice Bergeron,BOS,6,10,16,3
2.0,8.0,10.0,18,5,13,0.65384,2013-02-28,2012020288,1,H,Bergeron,5.0,1.0,6.0,2.0,8.0,10.0,OTT,8470638,C,2,1,1,6,3,3,Patrice Bergeron,BOS,9,17,26,2
2.0,6.0,8.0,19,7,12,0.61904,2013-03-12,2012020380,1,R,Bergeron,4.0,5.0,9.0,2.0,2.0,4.0,PIT,8470638,C,0,0,0,2,1,1,Patrice Bergeron,BOS,8,13,21,2
4.0,3.0,7.0,18,10,8,0.5,2013-03-11,2012020375,1,R,Bergeron,5.0,6.0,11.0,2.0,2.0,4.0,OTT,8470638,C,2,1,1,2,0,2,Patrice Bergeron,BOS,11,11,22,2
1.0,3.0,4.0,17,6,11,0.68421,2013-03-03,2012020316,1,H,Bergeron,2.0,5.0,7.0,3.0,5.0,8.0,MTL,8470638,C,1,0,1,1,0,1,Patrice Bergeron,BOS,6,13,19,2
2.0,6.0,8.0,6,0,6,0.8,2013-01-23,2012020037,1,R,Bergeron,0.0,1.0,1.0,1.0,5.0,6.0,NYR,8470638,C,4,1,3,5,2,3,Patrice Bergeron,BOS,3,12,15,2
3.0,2.0,5.0,13,4,9,0.68421,2013-01-31,2012020092,1,H,Bergeron,1.0,4.0,5.0,2.0,7.0,9.0,BUF,8470638,C,4,1,3,2,1,1,Patrice Bergeron,BOS,6,13,19,2
2.0,5.0,7.0,14,3,11,0.7647,2013-04-17,2012020641,1,H,Bergeron,0.0,5.0,5.0,2.0,3.0,5.0,BUF,8470638,C,1,0,1,2,1,1,Patrice Bergeron,BOS,4,13,17,2
0.0,4.0,4.0,6,2,4,0.77777,2013-04-02,2012020531,1,H,Bergeron,1.0,0.0,1.0,1.0,3.0,4.0,OTT,8470638,C,1,0,1,2,0,2,Patrice Bergeron,BOS,2,7,9,2
2.0,4.0,6.0,9,2,7,0.625,2013-02-06,2012020138,1,R,Bergeron,2.0,4.0,6.0,2.0,2.0,4.0,MTL,8470638,C,3,2,1,4,2,2,Patrice Bergeron,BOS,6,10,16,2
1.0,7.0,8.0,13,3,10,0.73684,2013-01-25,2012020050,1,H,Bergeron,3.0,3.0,6.0,1.0,4.0,5.0,NYI,8470638,C,2,0,2,4,2,2,Patrice Bergeron,BOS,5,14,19,2
1.0,5.0,6.0,16,5,11,0.6,2013-03-07,2012020339,1,H,Bergeron,1.0,5.0,6.0,6.0,2.0,8.0,TOR,8470638,C,1,1,0,3,2,1,Patrice Bergeron,BOS,8,12,20,2
3.0,10.0,13.0,28,9,19,0.65517,2013-03-21,2012020447,1,R,Bergeron,6.0,3.0,9.0,1.0,6.0,7.0,OTT,8470638,C,1,1,0,0,0,0,Patrice Bergeron,BOS,10,19,29,2
4.0,5.0,9.0,14,3,11,0.73684,2013-04-25,2012020154,1,H,Bergeron,1.0,5.0,6.0,0.0,4.0,4.0,TBL,8470638,C,2,0,2,3,2,1,Patrice Bergeron,BOS,5,14,19,2
1.0,7.0,8.0,20,6,14,0.68,2013-01-28,2012020073,1,R,Bergeron,5.0,4.0,9.0,2.0,6.0,8.0,CAR,8470638,C,2,1,1,3,1,2,Patrice Bergeron,BOS,8,17,25,2
1.0,6.0,7.0,13,3,10,0.77777,2013-02-12,2012020179,1,H,Bergeron,2.0,4.0,6.0,1.0,4.0,5.0,NYR,8470638,C,3,1,2,2,0,2,Patrice Bergeron,BOS,4,14,18,2
2.0,7.0,9.0,21,7,14,0.68,2013-03-16,2012020405,1,H,Bergeron,3.0,5.0,8.0,3.0,5.0,8.0,WSH,8470638,C,0,0,0,4,1,3,Patrice Bergeron,BOS,8,17,25,2
5.0,6.0,11.0,13,6,7,0.64,2013-03-02,2012020303,1,H,Bergeron,2.0,7.0,9.0,2.0,3.0,5.0,TBL,8470638,C,3,0,3,9,3,6,Patrice Bergeron,BOS,9,16,25,2
2.0,10.0,12.0,18,7,11,0.67857,2013-04-20,2012020654,1,H,Bergeron,5.0,4.0,9.0,2.0,5.0,7.0,PIT,8470638,C,2,0,2,8,2,6,Patrice Bergeron,BOS,9,19,28,2
5.0,1.0,6.0,18,13,5,0.35,2013-03-30,2012020506,1,R,Bergeron,5.0,2.0,7.0,3.0,4.0,7.0,PHI,8470638,C,1,0,1,1,0,1,Patrice Bergeron,BOS,13,7,20,2
3.0,1.0,4.0,12,6,6,0.5,2013-04-23,2012020684,1,R,Bergeron,4.0,4.0,8.0,2.0,4.0,6.0,PHI,8470638,C,3,1,2,3,2,1,Patrice Bergeron,BOS,9,9,18,2
2.0,3.0,5.0,13,5,8,0.63157,2013-02-10,2012020168,1,R,Bergeron,1.0,4.0,5.0,4.0,5.0,9.0,BUF,8470638,C,6,2,4,0,0,0,Patrice Bergeron,BOS,7,12,19,2
1.0,7.0,8.0,20,5,15,0.70833,2013-04-28,2012020624,1,H,Bergeron,1.0,6.0,7.0,5.0,4.0,9.0,OTT,8470638,C,2,2,0,2,0,2,Patrice Bergeron,BOS,7,17,24,2
5.0,6.0,11.0,18,9,9,0.47619,2013-03-05,2012020326,1,R,Bergeron,5.0,2.0,7.0,1.0,2.0,3.0,WSH,8470638,C,1,1,0,2,1,1,Patrice Bergeron,BOS,11,10,21,2
1.0,8.0,9.0,18,4,14,0.75,2013-02-15,2012020197,1,R,Bergeron,1.0,2.0,3.0,3.0,5.0,8.0,BUF,8470638,C,1,1,0,1,0,1,Patrice Bergeron,BOS,5,15,20,2
3.0,1.0,4.0,10,3,7,0.58333,2013-03-09,2012020355,1,H,Bergeron,1.0,3.0,4.0,1.0,3.0,4.0,PHI,8470638,C,0,0,0,2,2,0,Patrice Bergeron,BOS,5,7,12,2
4.0,6.0,10.0,16,7,9,0.5238,2013-04-21,2012020668,1,H,Bergeron,3.0,3.0,6.0,3.0,2.0,5.0,FLA,8470638,C,2,0,2,3,3,0,Patrice Bergeron,BOS,10,11,21,2
3.0,10.0,13.0,16,4,12,0.7826,2013-03-14,2012020391,1,H,Bergeron,0.0,5.0,5.0,2.0,3.0,5.0,FLA,8470638,C,4,1,3,3,0,3,Patrice Bergeron,BOS,5,18,23,2
2.0,2.0,4.0,12,8,4,0.47058,2013-01-21,2012020020,1,H,Bergeron,2.0,1.0,3.0,5.0,5.0,10.0,WPG,8470638,C,1,0,1,4,1,3,Patrice Bergeron,BOS,9,8,17,2
1.0,8.0,9.0,19,4,15,0.625,2013-03-19,2012020435,1,R,Bergeron,3.0,7.0,10.0,5.0,0.0,5.0,WPG,8470638,C,4,4,0,1,1,0,Patrice Bergeron,BOS,9,15,24,2
2.0,4.0,6.0,13,6,7,0.5625,2013-02-21,2012020243,1,R,Bergeron,3.0,5.0,8.0,2.0,0.0,2.0,TBL,8470638,C,0,0,0,3,1,2,Patrice Bergeron,BOS,7,9,16,2
1.0,3.0,4.0,12,3,9,0.61904,2013-04-27,2012020711,1,R,Bergeron,4.0,4.0,8.0,3.0,6.0,9.0,WSH,8470638,C,6,3,3,3,2,1,Patrice Bergeron,BOS,8,13,21,2
3.0,13.0,16.0,22,6,16,0.67647,2013-03-27,2012020488,1,H,Bergeron,2.0,6.0,8.0,6.0,4.0,10.0,MTL,8470638,C,3,2,1,9,3,6,Patrice Bergeron,BOS,11,23,34,2
7.0,6.0,13.0,21,8,13,0.61538,2013-02-26,2012020278,1,R,Bergeron,1.0,3.0,4.0,2.0,7.0,9.0,NYI,8470638,C,4,1,3,1,1,0,Patrice Bergeron,BOS,10,16,26,2
5.0,7.0,12.0,24,12,12,0.55555,2013-03-31,2012020519,1,R,Bergeron,4.0,2.0,6.0,3.0,6.0,9.0,BUF,8470638,C,1,0,1,2,0,2,Patrice Bergeron,BOS,12,15,27,2
3.0,1.0,4.0,17,9,8,0.52631,2013-03-23,2012020459,1,R,Bergeron,3.0,3.0,6.0,3.0,6.0,9.0,TOR,8470638,C,1,0,1,1,0,1,Patrice Bergeron,BOS,9,10,19,2
3.0,5.0,8.0,10,2,8,0.70588,2013-01-19,2012020004,1,H,Bergeron,1.0,1.0,2.0,1.0,6.0,7.0,NYR,8470638,C,4,1,3,3,2,1,Patrice Bergeron,BOS,5,12,17,2
2.0,4.0,6.0,13,8,5,0.5,2013-02-24,2012020262,1,R,Bergeron,6.0,4.0,10.0,1.0,1.0,2.0,FLA,8470638,C,0,0,0,5,1,4,Patrice Bergeron,BOS,9,9,18,2
3.0,6.0,9.0,27,9,18,0.67857,2013-03-25,2012020472,1,H,Bergeron,4.0,9.0,13.0,2.0,4.0,6.0,TOR,8470638,C,1,0,1,0,0,0,Patrice Bergeron,BOS,9,19,28,2
3.0,3.0,6.0,20,10,10,0.5,2013-02-02,2012020111,1,R,Bergeron,3.0,4.0,7.0,6.0,5.0,11.0,TOR,8470638,C,1,1,0,3,1,2,Patrice Bergeron,BOS,12,12,24,2
2.0,5.0,7.0,18,7,11,0.57894,2013-03-17,2012020418,1,R,Bergeron,3.0,3.0,6.0,3.0,3.0,6.0,PIT,8470638,C,1,1,0,0,0,0,Patrice Bergeron,BOS,8,11,19,2
4.0,3.0,7.0,18,12,6,0.33333,2013-02-17,2012020214,1,R,Bergeron,5.0,3.0,8.0,5.0,1.0,6.0,WPG,8470638,C,1,1,0,2,1,1,Patrice Bergeron,BOS,14,7,21,2
5.0,4.0,9.0,17,8,9,0.56521,2013-01-29,2012020078,1,H,Bergeron,2.0,4.0,6.0,3.0,5.0,8.0,NJD,8470638,C,3,1,2,3,1,2,Patrice Bergeron,BOS,10,13,23,2
0.0,0.0,0.0,9,5,4,0.45454,2013-06-24,2012030416,1,H,Bergeron,2.0,3.0,5.0,4.0,2.0,6.0,CHI,8470638,C,2,1,1,0,0,0,Patrice Bergeron,BOS,6,5,11,3
5.0,8.0,13.0,29,13,16,0.55882,2013-06-19,2012030414,1,H,Bergeron,7.0,3.0,10.0,3.0,8.0,11.0,CHI,8470638,C,3,1,2,2,1,1,Patrice Bergeron,BOS,15,19,34,3
6.0,4.0,10.0,19,8,11,0.55555,2013-06-15,2012030412,1,R,Bergeron,3.0,3.0,6.0,3.0,8.0,11.0,CHI,8470638,C,6,3,3,2,1,1,Patrice Bergeron,BOS,12,15,27,3
9.0,4.0,13.0,24,15,9,0.37142,2013-06-05,2012030313,1,H,Bergeron,7.0,4.0,11.0,6.0,5.0,11.0,PIT,8470638,C,8,5,3,3,2,1,Patrice Bergeron,BOS,22,13,35,3
2.0,4.0,6.0,8,4,4,0.5625,2013-05-01,2012030141,1,H,Bergeron,0.0,2.0,2.0,5.0,3.0,8.0,TOR,8470638,C,7,2,5,1,1,0,Patrice Bergeron,BOS,7,9,16,3
2.0,6.0,8.0,22,7,15,0.65384,2013-06-07,2012030314,1,H,Bergeron,5.0,5.0,10.0,2.0,6.0,8.0,PIT,8470638,C,4,2,2,0,0,0,Patrice Bergeron,BOS,9,17,26,3
2.0,1.0,3.0,18,4,14,0.73684,2013-05-12,2012030146,1,R,Bergeron,1.0,6.0,7.0,2.0,7.0,9.0,TOR,8470638,C,1,1,0,0,0,0,Patrice Bergeron,BOS,5,14,19,3
4.0,4.0,8.0,10,3,7,0.625,2013-06-01,2012030311,1,R,Bergeron,1.0,5.0,6.0,1.0,1.0,2.0,PIT,8470638,C,3,1,2,3,2,1,Patrice Bergeron,BOS,6,10,16,3
1.0,3.0,4.0,13,3,10,0.77777,2013-05-16,2012030221,1,H,Bergeron,1.0,5.0,6.0,2.0,6.0,8.0,NYR,8470638,C,5,1,4,0,0,0,Patrice Bergeron,BOS,4,14,18,3
3.0,4.0,7.0,19,9,10,0.57142,2013-05-19,2012030222,1,H,Bergeron,2.0,6.0,8.0,4.0,2.0,6.0,NYR,8470638,C,1,0,1,1,0,1,Patrice Bergeron,BOS,9,12,21,3
2.0,7.0,9.0,17,4,13,0.72727,2013-05-13,2012030147,1,H,Bergeron,2.0,3.0,5.0,2.0,6.0,8.0,TOR,8470638,C,3,1,2,2,1,1,Patrice Bergeron,BOS,6,16,22,3
5.0,7.0,12.0,36,13,23,0.65853,2013-06-12,2012030411,1,R,Bergeron,2.0,9.0,11.0,7.0,11.0,18.0,CHI,8470638,C,3,0,3,2,1,1,Patrice Bergeron,BOS,14,27,41,3
1.0,1.0,2.0,9,5,4,0.44444,2013-06-22,2012030415,1,R,Bergeron,2.0,1.0,3.0,2.0,2.0,4.0,CHI,8470638,C,0,0,0,0,0,0,Patrice Bergeron,BOS,5,4,9,3
3.0,10.0,13.0,18,3,15,0.85714,2013-06-17,2012030413,1,H,Bergeron,0.0,5.0,5.0,1.0,9.0,10.0,CHI,8470638,C,7,1,6,3,0,3,Patrice Bergeron,BOS,4,24,28,3
2.0,2.0,4.0,13,5,8,0.66666,2013-06-03,2012030312,1,R,Bergeron,3.0,5.0,8.0,0.0,3.0,3.0,PIT,8470638,C,1,0,1,1,0,1,Patrice Bergeron,BOS,5,10,15,3
2.0,4.0,6.0,21,9,12,0.58333,2013-05-04,2012030142,1,H,Bergeron,2.0,4.0,6.0,6.0,6.0,12.0,TOR,8470638,C,0,0,0,3,1,2,Patrice Bergeron,BOS,10,14,24,3
2.0,4.0,6.0,15,9,6,0.52173,2013-05-08,2012030144,1,R,Bergeron,4.0,4.0,8.0,5.0,4.0,9.0,TOR,8470638,C,5,2,3,3,0,3,Patrice Bergeron,BOS,11,12,23,3
3.0,3.0,6.0,20,6,14,0.7,2013-05-21,2012030223,1,R,Bergeron,1.0,2.0,3.0,2.0,9.0,11.0,NYR,8470638,C,0,0,0,0,0,0,Patrice Bergeron,BOS,6,14,20,3
