state,date,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,geocoded_state,previous_day_admission_adult_covid_confirmed_18_19,previous_day_admission_adult_covid_confirmed_18_19_coverage,previous_day_admission_adult_covid_confirmed_20_29,previous_day_admission_adult_covid_confirmed_20_29_coverage,previous_day_admission_adult_covid_confirmed_30_39,previous_day_admission_adult_covid_confirmed_30_39_coverage,previous_day_admission_adult_covid_confirmed_40_49,previous_day_admission_adult_covid_confirmed_40_49_coverage,previous_day_admission_adult_covid_confirmed_50_59,previous_day_admission_adult_covid_confirmed_50_59_coverage,previous_day_admission_adult_covid_confirmed_60_69,previous_day_admission_adult_covid_confirmed_60_69_coverage,previous_day_admission_adult_covid_confirmed_70_79,previous_day_admission_adult_covid_confirmed_70_79_coverage,previous_day_admission_adult_covid_confirmed_80,previous_day_admission_adult_covid_confirmed_80_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18_19,previous_day_admission_adult_covid_suspected_18_19_coverage,previous_day_admission_adult_covid_suspected_20_29,previous_day_admission_adult_covid_suspected_20_29_coverage,previous_day_admission_adult_covid_suspected_30_39,previous_day_admission_adult_covid_suspected_30_39_coverage,previous_day_admission_adult_covid_suspected_40_49,previous_day_admission_adult_covid_suspected_40_49_coverage,previous_day_admission_adult_covid_suspected_50_59,previous_day_admission_adult_covid_suspected_50_59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60_69_coverage,previous_day_admission_adult_covid_suspected_70_79,previous_day_admission_adult_covid_suspected_70_79_coverage,previous_day_admission_adult_covid_suspected_80_,previous_day_admission_adult_covid_suspected_80_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage
RI,2020-10-26,2,12,1,2,12,1,7,14,2251,15,1932,14,163,14,6.0,15,0.0,14,0.0,14,0.0,14,139.0,15,16.0,14,16.0,15,162.0,14,160.0,15,1.0,14,1.0,14,176.0,15,0.8582852065748556,14,1932,2251,0.086380498145204,13,163,1887,0.0752539242843952,14,163,2166,0.0993788819875776,14.0,16.0,161.0,0.7897727272727273,15.0,139.0,176.0,,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,4.0,15,1.0,15,1.0,15,0.0,15,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,1,14,,,,,,,0.0,13,0.0,13,0.0,13,0.0,13,1.0,0.0,13,13
RI,2020-10-27,2,12,1,2,12,1,7,14,2290,15,1992,14,169,14,13.0,15,2.0,14,0.0,14,0.0,14,137.0,15,19.0,14,18.0,15,168.0,14,166.0,15,1.0,14,1.0,14,173.0,15,0.8698689956331878,14,1992,2290,0.0867556468172484,13,169,1948,0.0766439909297052,14,169,2205,0.120253164556962,14.0,19.0,158.0,0.791907514450867,15.0,137.0,173.0,,0.0,15,1.0,15,1.0,15,2.0,15,1.0,15,3.0,15,3.0,15,2.0,15,0.0,15,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,1.0,14,1.0,14,0.0,14,1,14,,,,,,,0.0,14,0.0,14,0.0,14,0.0,14,1.0,0.0,14,14
RI,2020-10-28,2,12,1,2,12,1,9,14,2324,15,2063,14,181,14,18.0,15,0.0,14,0.0,14,0.0,14,140.0,15,17.0,14,17.0,15,180.0,14,180.0,15,1.0,14,1.0,14,173.0,15,0.8876936316695353,14,2063,2324,0.0895596239485403,13,181,2021,0.0808396605627512,14,181,2239,0.1075949367088607,14.0,17.0,158.0,0.8092485549132948,15.0,140.0,173.0,,0.0,15,1.0,15,2.0,15,1.0,15,1.0,15,6.0,15,3.0,15,4.0,15,0.0,15,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,3,14,,,,,,,0.0,14,0.0,14,0.0,14,0.0,14,1.0,0.0,14,14
RI,2020-10-29,2,12,1,2,12,1,9,14,2323,15,1994,14,174,14,11.0,15,0.0,14,0.0,14,0.0,14,143.0,15,17.0,14,16.0,15,171.0,14,170.0,15,3.0,14,3.0,14,178.0,15,0.8583727938011192,14,1994,2323,0.0889570552147239,13,174,1956,0.0777479892761394,14,174,2238,0.1042944785276073,14.0,17.0,163.0,0.8033707865168539,15.0,143.0,178.0,,0.0,15,2.0,15,1.0,15,1.0,15,1.0,15,1.0,15,4.0,15,1.0,15,0.0,15,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,1,14,,,,,,,0.0,14,0.0,14,0.0,14,0.0,14,1.0,0.0,14,14
RI,2020-10-30,2,12,1,2,12,1,7,14,2214,15,1946,14,180,14,10.0,15,0.0,14,1.0,14,0.0,14,129.0,15,17.0,14,16.0,15,168.0,14,166.0,15,12.0,14,8.0,14,162.0,15,0.8789521228545619,14,1946,2214,0.0944386149003148,13,180,1906,0.0844673862036602,14,180,2131,0.1156462585034013,14.0,17.0,147.0,0.7962962962962963,15.0,129.0,162.0,,0.0,15,0.0,15,1.0,15,0.0,15,2.0,15,2.0,15,2.0,15,3.0,15,0.0,15,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,3,14,,,,,,,0.0,14,0.0,14,0.0,14,0.0,14,1.0,0.0,14,14
RI,2020-10-31,2,12,1,2,12,1,7,14,2330,15,1917,14,172,14,7.0,15,1.0,14,0.0,14,0.0,14,131.0,15,18.0,14,17.0,15,171.0,14,167.0,15,1.0,14,1.0,14,176.0,15,0.8227467811158798,14,1917,2330,0.0914893617021276,13,172,1880,0.0766146993318485,14,172,2245,0.1118012422360248,14.0,18.0,161.0,0.7443181818181818,15.0,131.0,176.0,,0.0,15,0.0,15,1.0,15,2.0,15,1.0,15,0.0,15,1.0,15,2.0,15,0.0,14,0.0,14,0.0,14,0.0,14,1.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,13,5,14,,,,,,,0.0,14,3.0,14,0.0,14,0.0,14,0.0,0.0,14,14
RI,2020-11-01,2,12,1,2,12,1,7,14,2149,15,1794,14,179,14,8.0,15,1.0,14,0.0,14,0.0,14,124.0,15,20.0,14,19.0,15,178.0,14,175.0,15,1.0,14,1.0,14,159.0,15,0.8348068869241507,14,1794,2149,0.1017045454545454,13,179,1760,0.0867248062015503,14,179,2064,0.1388888888888889,14.0,20.0,144.0,0.779874213836478,15.0,124.0,159.0,,0.0,15,0.0,15,1.0,15,4.0,15,0.0,15,0.0,15,2.0,15,1.0,15,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,1.0,14,0.0,14,0.0,14,0.0,14,0.0,13,1,14,,,,,,,1.0,14,1.0,14,0.0,14,0.0,14,1.0,0.0,14,14
RI,2020-11-02,2,12,1,2,12,1,7,14,2258,15,1867,14,194,14,6.0,15,0.0,14,0.0,14,0.0,14,116.0,15,24.0,14,23.0,15,192.0,14,189.0,15,2.0,14,2.0,14,164.0,15,0.8268379096545616,14,1867,2258,0.1061269146608315,13,194,1828,0.0892774965485504,14,194,2173,0.1610738255033557,14.0,24.0,149.0,0.7073170731707317,15.0,116.0,164.0,,0.0,15,1.0,15,0.0,15,1.0,15,1.0,15,2.0,15,1.0,15,0.0,15,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,13,0,14,,,,,,,1.0,14,0.0,14,0.0,14,0.0,14,1.0,0.0,14,14
RI,2020-11-03,2,12,1,2,12,1,7,14,2240,15,1917,14,202,14,16.0,15,1.0,14,0.0,14,0.0,14,140.0,15,24.0,14,22.0,15,201.0,14,194.0,15,1.0,14,1.0,14,171.0,15,0.8558035714285714,14,1917,2240,0.1077333333333333,13,202,1875,0.0937354988399071,14,202,2155,0.1538461538461538,14.0,24.0,156.0,0.8187134502923976,15.0,140.0,171.0,,0.0,15,0.0,15,1.0,15,1.0,15,5.0,15,5.0,15,1.0,15,3.0,15,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,1.0,14,0.0,14,0.0,14,0.0,14,0.0,13,3,14,,,,,,,1.0,14,0.0,14,0.0,14,0.0,14,1.0,0.0,14,14
RI,2020-11-04,2,12,1,2,12,1,7,14,2240,15,1977,14,208,14,18.0,15,1.0,14,0.0,14,0.0,14,146.0,15,22.0,14,21.0,15,207.0,14,203.0,15,1.0,14,1.0,14,175.0,15,0.8825892857142857,14,1977,2240,0.1076047594412829,13,208,1933,0.0955004591368227,14,208,2178,0.1366459627329192,14.0,22.0,161.0,0.8342857142857143,15.0,146.0,175.0,,0.0,15,2.0,15,1.0,15,4.0,15,3.0,15,1.0,15,2.0,15,5.0,15,0.0,15,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,1.0,14,0.0,14,0.0,14,1,14,,,,,,,1.0,14,1.0,14,0.0,14,0.0,14,1.0,0.0,14,14
RI,2020-11-05,2,12,1,2,12,1,7,14,2269,15,2003,14,210,14,11.0,15,1.0,14,0.0,14,0.0,14,153.0,15,22.0,14,25.0,15,209.0,14,204.0,15,1.0,14,1.0,14,172.0,15,0.882767739092111,14,2003,2269,0.1073071027082268,13,210,1957,0.0951949229374433,14,210,2206,0.1392405063291139,14.0,22.0,158.0,0.8895348837209303,15.0,153.0,172.0,,0.0,15,2.0,15,0.0,15,1.0,15,5.0,15,1.0,15,1.0,15,1.0,15,0.0,15,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,1.0,14,0.0,14,0.0,14,2,14,,,,,,,1.0,14,0.0,14,0.0,14,0.0,14,1.0,22.0,14,14
RI,2020-11-06,2,12,1,2,12,1,5,14,2257,15,1973,14,218,14,27.0,15,1.0,14,0.0,14,0.0,14,148.0,15,21.0,14,26.0,15,217.0,14,218.0,15,1.0,14,1.0,14,170.0,15,0.8741692512184316,14,1973,2257,0.1125451729478575,13,218,1937,0.0994525547445255,14,218,2192,0.1346153846153846,14.0,21.0,156.0,0.8705882352941177,15.0,148.0,170.0,,1.0,15,7.0,15,1.0,15,1.0,15,5.0,15,7.0,15,3.0,15,2.0,15,0.0,15,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,1.0,14,0.0,14,0.0,14,0.0,14,1,14,,,,,,,1.0,14,0.0,14,0.0,14,0.0,14,1.0,0.0,14,14
RI,2020-11-07,2,11,1,2,11,1,5,13,2283,14,1900,14,227,13,20.0,14,1.0,13,0.0,13,0.0,13,142.0,14,25.0,13,29.0,14,226.0,13,226.0,14,1.0,13,1.0,13,170.0,14,0.8322382829610162,14,1900,2283,0.1219119226638023,13,227,1862,0.1023444544634806,13,227,2218,0.1602564102564102,13.0,25.0,156.0,0.8352941176470589,14.0,142.0,170.0,,0.0,14,0.0,14,2.0,14,1.0,14,2.0,14,4.0,14,4.0,14,5.0,14,2.0,14,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,1.0,13,0.0,13,1,13,,,,,,,1.0,13,0.0,13,0.0,13,0.0,13,1.0,0.0,13,13
RI,2020-11-08,2,11,1,2,11,1,4,13,2232,14,1873,14,239,13,20.0,14,1.0,13,0.0,13,0.0,13,143.0,14,26.0,13,29.0,14,238.0,13,232.0,14,1.0,13,1.0,13,169.0,14,0.83915770609319,14,1873,2232,0.1303162486368593,13,239,1834,0.1101382488479262,13,239,2170,0.1677419354838709,13.0,26.0,155.0,0.8461538461538461,14.0,143.0,169.0,,0.0,14,1.0,14,1.0,14,1.0,14,1.0,14,3.0,14,7.0,14,4.0,14,2.0,14,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,1.0,13,0.0,13,0.0,13,1,13,,,,,,,0.0,13,0.0,13,0.0,13,0.0,13,1.0,0.0,13,13
RI,2020-11-09,2,11,1,2,11,1,4,13,2216,14,1878,14,229,13,13.0,14,1.0,13,0.0,13,0.0,13,140.0,14,24.0,13,25.0,14,227.0,13,222.0,14,2.0,13,2.0,13,165.0,14,0.8474729241877257,14,1878,2216,0.1246597713663582,13,229,1837,0.1060676238999536,13,229,2159,0.1509433962264151,13.0,24.0,159.0,0.8484848484848485,14.0,140.0,165.0,,0.0,14,0.0,14,1.0,14,3.0,14,1.0,14,2.0,14,2.0,14,4.0,14,0.0,14,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,1.0,13,0.0,13,0.0,13,2,13,,,,,,,0.0,13,0.0,13,0.0,13,0.0,13,1.0,0.0,13,13
RI,2020-11-10,2,12,1,2,12,1,5,14,2244,15,1939,14,244,14,20.0,15,0.0,14,1.0,14,0.0,14,139.0,15,26.0,14,27.0,15,241.0,14,238.0,15,3.0,14,3.0,14,163.0,15,0.8640819964349377,14,1939,2244,0.1284210526315789,13,244,1900,0.1118240146654445,14,244,2182,0.174496644295302,14.0,26.0,149.0,0.852760736196319,15.0,139.0,163.0,,0.0,15,0.0,15,0.0,15,4.0,15,4.0,15,3.0,15,5.0,15,4.0,15,0.0,15,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,1,14,,,,,,,0.0,14,0.0,14,0.0,14,0.0,14,1.0,0.0,14,14
RI,2020-11-11,2,11,2,2,11,2,5,14,2245,15,1999,14,246,14,18.0,15,0.0,14,0.0,14,0.0,14,147.0,15,29.0,14,28.0,15,243.0,14,238.0,15,3.0,14,3.0,14,173.0,15,0.890423162583519,14,1999,2245,0.1256384065372829,13,246,1958,0.1127406049495875,14,246,2182,0.1823899371069182,14.0,29.0,159.0,0.8497109826589595,15.0,147.0,173.0,,0.0,15,0.0,15,0.0,15,2.0,15,5.0,15,4.0,15,3.0,15,3.0,15,1.0,15,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,1,14,,,,,,,0.0,14,0.0,14,0.0,14,0.0,14,0.0,0.0,14,14
RI,2020-11-12,2,12,1,2,12,1,5,14,2296,15,2080,14,256,14,15.0,15,1.0,14,1.0,14,0.0,14,144.0,15,27.0,14,29.0,15,251.0,14,252.0,15,5.0,14,5.0,14,173.0,15,0.9059233449477352,14,2080,2296,0.1258603736479842,13,256,2034,0.1149012567324955,14,256,2228,0.1698113207547169,14.0,27.0,159.0,0.8323699421965318,15.0,144.0,173.0,,0.0,15,0.0,15,1.0,15,1.0,15,2.0,15,2.0,15,3.0,15,6.0,15,0.0,15,0.0,14,0.0,14,0.0,14,0.0,14,1.0,14,0.0,14,0.0,14,0.0,14,0.0,14,5,14,,,,,,,0.0,14,0.0,14,0.0,14,0.0,14,0.0,29.0,14,14
RI,2020-11-13,2,12,1,2,12,1,5,14,2298,15,2046,14,260,14,14.0,15,0.0,14,1.0,14,0.0,14,153.0,15,22.0,14,24.0,15,256.0,14,256.0,15,4.0,14,4.0,14,175.0,15,0.8903394255874674,14,2046,2298,0.1304565980933266,13,260,1993,0.116591928251121,14,260,2230,0.1366459627329192,14.0,22.0,161.0,0.8742857142857143,15.0,153.0,175.0,,0.0,15,0.0,15,0.0,15,0.0,15,1.0,15,6.0,15,2.0,15,5.0,15,0.0,15,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,3,14,,,,,,,0.0,14,0.0,14,0.0,14,0.0,14,0.0,0.0,14,14
RI,2020-11-14,2,12,1,2,12,1,6,14,2318,15,2030,14,271,14,14.0,15,0.0,14,0.0,14,0.0,14,147.0,15,25.0,14,28.0,15,267.0,14,272.0,15,4.0,14,4.0,14,178.0,15,0.8757549611734253,14,2030,2318,0.1368686868686868,13,271,1980,0.1204979991107158,14,271,2249,0.1524390243902439,14.0,25.0,164.0,0.8258426966292135,15.0,147.0,178.0,,0.0,15,0.0,15,1.0,15,1.0,15,2.0,15,3.0,15,2.0,15,4.0,15,1.0,15,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0,14,,,,,,,0.0,14,0.0,14,0.0,14,0.0,14,0.0,1.0,14,14
RI,2020-11-15,2,12,1,2,12,1,5,14,2240,15,1966,14,276,14,15.0,15,1.0,14,0.0,14,0.0,14,137.0,15,21.0,14,23.0,15,271.0,14,274.0,15,5.0,14,4.0,14,168.0,15,0.8776785714285714,14,1966,2240,0.1433021806853582,13,276,1926,0.1271303546752648,14,276,2171,0.1363636363636363,14.0,21.0,154.0,0.8154761904761905,15.0,137.0,168.0,,0.0,15,0.0,15,0.0,15,1.0,15,2.0,15,6.0,15,3.0,15,3.0,15,0.0,15,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,1.0,14,0.0,14,0.0,14,0.0,14,6,14,,,,,,,0.0,14,0.0,14,0.0,14,0.0,14,0.0,0.0,14,14
RI,2020-11-16,2,11,1,2,11,1,6,13,2237,14,1958,14,289,13,21.0,14,3.0,13,0.0,13,1.0,13,130.0,14,23.0,13,25.0,14,285.0,13,283.0,14,4.0,13,3.0,13,169.0,14,0.8752793920429146,14,1958,2237,0.1508350730688935,13,289,1916,0.1332411249423697,13,289,2169,0.1483870967741935,13.0,23.0,155.0,0.7692307692307693,14.0,130.0,169.0,,0.0,14,1.0,14,1.0,14,1.0,14,2.0,14,5.0,14,5.0,14,6.0,14,0.0,14,0.0,13,0.0,13,0.0,13,1.0,13,1.0,13,0.0,13,0.0,13,0.0,13,1.0,13,9,13,,,,,,,0.0,13,0.0,13,0.0,13,0.0,13,0.0,0.0,13,13
RI,2020-11-17,2,12,1,2,12,1,6,14,2305,15,2042,14,308,14,29.0,15,0.0,14,0.0,14,0.0,14,132.0,15,22.0,14,25.0,15,303.0,14,312.0,15,5.0,14,5.0,14,168.0,15,0.8859002169197397,14,2042,2305,0.1543086172344689,13,308,1996,0.1378076062639821,14,308,2235,0.1428571428571428,14.0,22.0,154.0,0.7857142857142857,15.0,132.0,168.0,,1.0,15,2.0,15,2.0,15,0.0,15,5.0,15,4.0,15,7.0,15,8.0,15,0.0,15,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,2,14,,,,,,,0.0,14,0.0,14,0.0,14,0.0,14,0.0,0.0,14,14
RI,2020-11-18,2,12,1,2,12,1,7,14,2311,15,2055,14,316,14,36.0,15,4.0,14,0.0,14,0.0,14,146.0,15,30.0,14,32.0,15,312.0,14,315.0,15,4.0,14,4.0,14,162.0,15,0.889225443530939,14,2055,2311,0.1574489287493772,13,316,2007,0.1410084783578759,14,316,2241,0.2027027027027027,14.0,30.0,148.0,0.9012345679012346,15.0,146.0,162.0,,0.0,15,1.0,15,2.0,15,4.0,15,4.0,15,7.0,15,7.0,15,10.0,15,1.0,15,0.0,14,0.0,14,0.0,14,1.0,14,0.0,14,0.0,14,1.0,14,2.0,14,0.0,14,2,14,,,,,,,0.0,14,0.0,14,0.0,14,0.0,14,0.0,0.0,14,14
RI,2020-11-19,2,12,1,2,12,1,7,14,2326,15,2057,14,312,14,22.0,15,2.0,14,0.0,14,0.0,14,151.0,15,31.0,14,34.0,15,308.0,14,315.0,15,4.0,14,4.0,14,176.0,15,0.8843508168529665,14,2057,2326,0.1551466931874689,13,312,2011,0.1382978723404255,14,312,2256,0.191358024691358,14.0,31.0,162.0,0.8579545454545454,15.0,151.0,176.0,,0.0,15,1.0,15,1.0,15,2.0,15,1.0,15,6.0,15,5.0,15,6.0,15,0.0,15,0.0,14,0.0,14,0.0,14,1.0,14,0.0,14,1.0,14,0.0,14,0.0,14,0.0,14,5,14,,,,,,,0.0,14,0.0,14,0.0,14,0.0,14,0.0,0.0,14,14
RI,2020-11-20,3,11,1,3,11,1,6,14,2260,15,2018,14,316,14,24.0,15,0.0,14,1.0,14,0.0,14,153.0,15,29.0,14,32.0,15,312.0,14,322.0,15,4.0,14,4.0,14,176.0,15,0.8929203539823009,14,2018,2260,0.1606507371631926,13,316,1967,0.1441605839416058,14,316,2192,0.1790123456790123,14.0,29.0,162.0,0.8693181818181818,15.0,153.0,176.0,,0.0,15,0.0,15,1.0,15,0.0,15,10.0,15,5.0,15,5.0,15,3.0,15,0.0,15,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,4,14,,,,,,,0.0,14,0.0,14,0.0,14,0.0,14,0.0,0.0,14,14
RI,2020-11-21,1,12,2,1,12,2,14,14,2289,15,2005,14,316,14,30.0,15,0.0,14,0.0,14,0.0,14,151.0,15,28.0,14,32.0,15,312.0,14,325.0,15,4.0,14,4.0,14,173.0,15,0.8759283529925732,14,2005,2289,0.1617195496417605,13,316,1954,0.1428571428571428,14,316,2212,0.1761006289308176,14.0,28.0,159.0,0.8728323699421965,15.0,151.0,173.0,,0.0,15,0.0,15,2.0,15,0.0,15,5.0,15,6.0,15,8.0,15,8.0,15,1.0,15,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,4,14,,,,,,,0.0,14,0.0,14,0.0,14,0.0,14,0.0,0.0,14,14
RI,2020-11-22,2,12,1,2,12,1,13,14,2293,15,1932,14,306,14,16.0,15,0.0,14,0.0,14,0.0,14,142.0,15,30.0,14,33.0,15,302.0,14,315.0,15,4.0,14,4.0,14,176.0,15,0.8425643262102049,14,1932,2293,0.1625066383430695,13,306,1883,0.1380866425992779,14,306,2216,0.1851851851851851,14.0,30.0,162.0,0.8068181818181818,15.0,142.0,176.0,,0.0,15,0.0,15,1.0,15,0.0,15,1.0,15,6.0,15,3.0,15,4.0,15,0.0,15,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,5,14,,,,,,,0.0,14,0.0,14,0.0,14,0.0,14,0.0,0.0,14,14
RI,2020-11-23,3,11,1,3,11,1,3,14,1335,15,1127,14,182,14,20.0,15,0.0,14,0.0,14,0.0,14,50.0,15,18.0,14,21.0,15,180.0,14,193.0,15,2.0,14,2.0,14,74.0,15,0.8441947565543071,14,1127,1335,0.1689879294336118,13,182,1077,0.1447891805887032,14,182,1257,0.3,14.0,18.0,60.0,0.6756756756756757,15.0,50.0,74.0,,0.0,15,0.0,15,1.0,15,6.0,15,2.0,15,2.0,15,3.0,15,6.0,15,0.0,15,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,2,14,,,,,,,0.0,14,0.0,14,0.0,14,0.0,14,0.0,0.0,14,14
RI,2020-11-24,2,12,1,2,12,1,14,14,2282,15,2063,14,371,14,36.0,15,0.0,14,0.0,14,0.0,14,153.0,15,37.0,14,39.0,15,368.0,14,377.0,15,3.0,14,3.0,14,176.0,15,0.904031551270815,14,2063,2282,0.1841191066997518,13,371,2015,0.1682539682539682,14,371,2205,0.228395061728395,14.0,37.0,162.0,0.8693181818181818,15.0,153.0,176.0,,0.0,15,2.0,15,3.0,15,0.0,15,2.0,15,4.0,15,10.0,15,13.0,15,0.0,15,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,1,14,,,,,,,0.0,14,0.0,14,0.0,14,0.0,14,0.0,0.0,14,14
RI,2020-11-25,2,12,1,2,12,1,7,14,2305,15,2067,14,370,14,25.0,15,1.0,14,1.0,14,0.0,14,150.0,15,38.0,14,40.0,15,365.0,14,365.0,15,5.0,14,5.0,14,172.0,15,0.8967462039045553,14,2067,2305,0.1829871414441147,13,370,2022,0.1661427929950606,14,370,2227,0.240506329113924,14.0,38.0,158.0,0.872093023255814,15.0,150.0,172.0,,0.0,15,1.0,15,1.0,15,2.0,15,1.0,15,6.0,15,7.0,15,7.0,15,0.0,15,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,1.0,14,0.0,14,0.0,14,0.0,14,6,14,,,,,,,0.0,14,0.0,14,0.0,14,0.0,14,0.0,0.0,14,14
RI,2020-11-26,2,12,1,2,12,1,6,14,2328,15,1993,14,381,14,35.0,15,1.0,14,1.0,14,0.0,14,148.0,15,43.0,14,46.0,15,377.0,14,375.0,15,4.0,14,4.0,14,173.0,15,0.8560996563573883,14,1993,2328,0.1955852156057494,13,381,1948,0.1693333333333333,14,381,2250,0.270440251572327,14.0,43.0,159.0,0.8554913294797688,15.0,148.0,173.0,,0.0,15,0.0,15,2.0,15,2.0,15,6.0,15,5.0,15,11.0,15,9.0,15,0.0,15,0.0,14,0.0,14,1.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,3,14,,,,,,,0.0,14,0.0,14,0.0,14,0.0,14,0.0,0.0,14,14
